dwr_id,dau,major,fraction
204_214,332,Shrubland,1.00
204_215,332,Barren,0.00
204_215,332,Shrubland,1.00
204_216,332,Shrubland,1.00
204_217,332,Barren,0.00
204_217,332,Shrubland,1.00
204_218,332,Barren,0.01
204_218,332,Shrubland,0.99
204_218,341,Barren,0.12
204_218,341,Shrubland,0.88
204_219,332,Barren,0.04
204_219,332,Shrubland,0.96
204_219,341,Barren,0.07
204_219,341,Shrubland,0.93
204_220,341,Shrubland,1.00
204_221,341,Shrubland,1.00
204_222,340,Shrubland,1.00
204_222,341,Shrubland,1.00
204_223,340,Barren,0.00
204_223,340,Developed,0.04
204_223,340,Shrubland,0.96
204_223,341,Shrubland,1.00
204_224,340,Barren,0.02
204_224,340,Developed,0.00
204_224,340,Shrubland,0.98
204_224,341,Barren,0.02
204_224,341,Shrubland,0.98
204_225,340,Barren,0.00
204_225,340,Shrubland,1.00
204_225,341,Barren,0.07
204_225,341,Shrubland,0.93
204_226,340,Shrubland,1.00
204_226,341,Barren,0.07
204_226,341,Shrubland,0.93
204_227,341,Barren,0.01
204_227,341,Shrubland,0.98
204_227,341,Water,0.01
204_227,341,Wetlands,0.00
204_227,no data,Shrubland,0.69
204_227,no data,Water,0.31
204_228,341,Barren,0.00
204_228,341,Forest,0.01
204_228,341,Shrubland,0.74
204_228,341,Water,0.12
204_228,341,Wetlands,0.13
204_228,no data,Barren,0.00
204_228,no data,Forest,0.00
204_228,no data,Shrubland,0.94
204_228,no data,Water,0.04
204_228,no data,Wetlands,0.01
20_43,003,Barren,0.01
20_43,003,Developed,0.01
20_43,003,Forest,0.21
20_43,003,Herbaceous,0.14
20_43,003,Planted/Cultivated,0.14
20_43,003,Shrubland,0.49
20_44,003,Barren,0.01
20_44,003,Developed,0.02
20_44,003,Forest,0.32
20_44,003,Herbaceous,0.21
20_44,003,Planted/Cultivated,0.17
20_44,003,Shrubland,0.27
20_45,003,Barren,0.00
20_45,003,Developed,0.00
20_45,003,Forest,0.80
20_45,003,Herbaceous,0.01
20_45,003,Planted/Cultivated,0.01
20_45,003,Shrubland,0.18
20_45,003,Water,0.00
20_46,003,Barren,0.02
20_46,003,Forest,0.86
20_46,003,Herbaceous,0.01
20_46,003,Shrubland,0.12
20_46,007,Barren,0.21
20_46,007,Forest,0.19
20_46,007,Herbaceous,0.44
20_46,007,Shrubland,0.16
20_47,003,Barren,0.06
20_47,003,Forest,0.88
20_47,003,Herbaceous,0.01
20_47,003,Shrubland,0.05
20_47,003,Water,0.01
20_47,004,Barren,0.03
20_47,004,Forest,0.68
20_47,004,Herbaceous,0.04
20_47,004,Shrubland,0.25
20_47,004,Water,0.00
20_47,007,Barren,0.11
20_47,007,Forest,0.43
20_47,007,Herbaceous,0.12
20_47,007,Shrubland,0.33
20_48,004,Barren,0.06
20_48,004,Forest,0.79
20_48,004,Herbaceous,0.01
20_48,004,Shrubland,0.15
204_86,073,Barren,0.32
204_86,073,Developed,0.07
204_86,073,Forest,0.00
204_86,073,Herbaceous,0.56
204_86,073,Shrubland,0.03
204_86,073,Water,0.01
204_86,073,Wetlands,0.01
204_86,no data,Barren,0.00
204_86,no data,Water,1.00
204_87,073,Developed,0.19
204_87,073,Forest,0.02
204_87,073,Herbaceous,0.19
204_87,073,Shrubland,0.50
204_87,073,Water,0.00
204_87,073,Wetlands,0.10
204_88,073,Developed,0.14
204_88,073,Forest,0.08
204_88,073,Herbaceous,0.17
204_88,073,Planted/Cultivated,0.02
204_88,073,Shrubland,0.51
204_88,073,Water,0.00
204_88,073,Wetlands,0.07
204_89,073,Developed,0.09
204_89,073,Forest,0.05
204_89,073,Herbaceous,0.34
204_89,073,Planted/Cultivated,0.03
204_89,073,Shrubland,0.46
204_89,073,Water,0.00
204_89,073,Wetlands,0.03
204_89,074,Developed,0.07
204_89,074,Forest,0.03
204_89,074,Herbaceous,0.41
204_89,074,Shrubland,0.49
20_49,004,Barren,0.00
20_49,004,Developed,0.00
20_49,004,Forest,0.89
20_49,004,Herbaceous,0.00
20_49,004,Planted/Cultivated,0.00
20_49,004,Shrubland,0.10
204_90,073,Barren,0.00
204_90,073,Developed,0.05
204_90,073,Forest,0.08
204_90,073,Herbaceous,0.34
204_90,073,Planted/Cultivated,0.12
204_90,073,Shrubland,0.31
204_90,073,Wetlands,0.10
204_90,074,Herbaceous,0.64
204_90,074,Shrubland,0.36
204_91,073,Barren,0.00
204_91,073,Developed,0.04
204_91,073,Forest,0.03
204_91,073,Herbaceous,0.18
204_91,073,Planted/Cultivated,0.63
204_91,073,Shrubland,0.12
204_91,073,Water,0.00
204_92,073,Barren,0.00
204_92,073,Developed,0.04
204_92,073,Forest,0.08
204_92,073,Herbaceous,0.41
204_92,073,Planted/Cultivated,0.18
204_92,073,Shrubland,0.28
204_92,073,Wetlands,0.02
204_93,073,Barren,0.00
204_93,073,Developed,0.05
204_93,073,Forest,0.02
204_93,073,Herbaceous,0.57
204_93,073,Planted/Cultivated,0.19
204_93,073,Shrubland,0.15
204_93,073,Water,0.00
204_93,073,Wetlands,0.01
204_94,071,Herbaceous,0.41
204_94,071,Shrubland,0.59
204_94,073,Developed,0.06
204_94,073,Forest,0.05
204_94,073,Herbaceous,0.50
204_94,073,Planted/Cultivated,0.11
204_94,073,Shrubland,0.28
204_95,071,Developed,0.06
204_95,071,Forest,0.07
204_95,071,Herbaceous,0.47
204_95,071,Shrubland,0.40
204_95,073,Developed,0.07
204_95,073,Forest,0.05
204_95,073,Herbaceous,0.61
204_95,073,Planted/Cultivated,0.01
204_95,073,Shrubland,0.24
204_96,071,Developed,0.03
204_96,071,Forest,0.10
204_96,071,Herbaceous,0.56
204_96,071,Planted/Cultivated,0.09
204_96,071,Shrubland,0.22
204_96,073,Developed,0.02
204_96,073,Forest,0.08
204_96,073,Herbaceous,0.68
204_96,073,Shrubland,0.22
204_97,071,Developed,0.04
204_97,071,Forest,0.19
204_97,071,Herbaceous,0.33
204_97,071,Planted/Cultivated,0.25
204_97,071,Shrubland,0.19
204_97,073,Developed,0.03
204_97,073,Forest,0.27
204_97,073,Herbaceous,0.41
204_97,073,Planted/Cultivated,0.01
204_97,073,Shrubland,0.28
204_98,071,Developed,0.01
204_98,071,Forest,0.18
204_98,071,Herbaceous,0.22
204_98,071,Planted/Cultivated,0.04
204_98,071,Shrubland,0.56
204_98,073,Developed,0.03
204_98,073,Forest,0.31
204_98,073,Herbaceous,0.21
204_98,073,Planted/Cultivated,0.16
204_98,073,Shrubland,0.29
204_98,074,Developed,0.05
204_98,074,Forest,0.20
204_98,074,Herbaceous,0.29
204_98,074,Planted/Cultivated,0.02
204_98,074,Shrubland,0.44
204_99,071,Developed,0.30
204_99,071,Forest,0.55
204_99,071,Herbaceous,0.02
204_99,071,Shrubland,0.13
204_99,074,Barren,0.00
204_99,074,Developed,0.02
204_99,074,Forest,0.26
204_99,074,Herbaceous,0.16
204_99,074,Shrubland,0.56
204_99,074,Water,0.00
20_50,004,Barren,0.00
20_50,004,Developed,0.02
20_50,004,Forest,0.66
20_50,004,Herbaceous,0.07
20_50,004,Planted/Cultivated,0.02
20_50,004,Shrubland,0.22
20_50,004,Water,0.01
20_50,136,Developed,0.01
20_50,136,Forest,0.58
20_50,136,Herbaceous,0.09
20_50,136,Shrubland,0.31
20_50,136,Wetlands,0.00
20_51,004,Barren,0.03
20_51,004,Developed,0.16
20_51,004,Forest,0.61
20_51,004,Herbaceous,0.05
20_51,004,Planted/Cultivated,0.01
20_51,004,Shrubland,0.14
20_51,136,Barren,0.01
20_51,136,Developed,0.21
20_51,136,Forest,0.36
20_51,136,Herbaceous,0.22
20_51,136,Shrubland,0.20
20_51,136,Wetlands,0.00
205_100,074,Developed,0.02
205_100,074,Forest,0.14
205_100,074,Herbaceous,0.11
205_100,074,Shrubland,0.72
205_101,071,Developed,0.00
205_101,071,Forest,0.43
205_101,071,Herbaceous,0.03
205_101,071,Shrubland,0.54
205_101,074,Developed,0.04
205_101,074,Forest,0.37
205_101,074,Herbaceous,0.07
205_101,074,Shrubland,0.52
205_102,071,Developed,0.01
205_102,071,Forest,0.39
205_102,071,Herbaceous,0.01
205_102,071,Shrubland,0.59
205_102,071,Wetlands,0.00
205_102,074,Developed,0.05
205_102,074,Forest,0.17
205_102,074,Herbaceous,0.01
205_102,074,Shrubland,0.76
205_103,071,Developed,0.00
205_103,071,Forest,0.36
205_103,071,Herbaceous,0.00
205_103,071,Shrubland,0.64
205_103,074,Developed,0.00
205_103,074,Forest,0.24
205_103,074,Herbaceous,0.04
205_103,074,Shrubland,0.72
205_104,071,Barren,0.01
205_104,071,Forest,0.43
205_104,071,Herbaceous,0.04
205_104,071,Shrubland,0.52
205_105,071,Barren,0.00
205_105,071,Forest,0.69
205_105,071,Herbaceous,0.02
205_105,071,Shrubland,0.29
205_106,071,Forest,0.68
205_106,071,Herbaceous,0.00
205_106,071,Shrubland,0.32
205_107,071,Barren,0.00
205_107,071,Forest,0.53
205_107,071,Herbaceous,0.01
205_107,071,Shrubland,0.46
205_108,071,Barren,0.00
205_108,071,Forest,0.52
205_108,071,Herbaceous,0.03
205_108,071,Shrubland,0.45
205_109,071,Developed,0.00
205_109,071,Forest,0.66
205_109,071,Herbaceous,0.01
205_109,071,Shrubland,0.32
205_109,076,Developed,0.00
205_109,076,Forest,0.73
205_109,076,Herbaceous,0.01
205_109,076,Shrubland,0.26
205_110,076,Developed,0.00
205_110,076,Forest,0.53
205_110,076,Herbaceous,0.01
205_110,076,Shrubland,0.45
205_111,076,Forest,0.54
205_111,076,Herbaceous,0.01
205_111,076,Shrubland,0.45
205_112,076,Developed,0.01
205_112,076,Forest,0.52
205_112,076,Herbaceous,0.00
205_112,076,Shrubland,0.47
205_113,076,Barren,0.00
205_113,076,Barren,0.00
205_113,076,Developed,0.01
205_113,076,Developed,0.01
205_113,076,Forest,0.41
205_113,076,Forest,0.25
205_113,076,Herbaceous,0.04
205_113,076,Herbaceous,0.08
205_113,076,Shrubland,0.55
205_113,076,Shrubland,0.67
205_114,076,Barren,0.12
205_114,076,Developed,0.04
205_114,076,Forest,0.03
205_114,076,Herbaceous,0.18
205_114,076,Planted/Cultivated,0.04
205_114,076,Shrubland,0.56
205_114,076,Wetlands,0.03
205_115,076,Barren,0.09
205_115,076,Developed,0.02
205_115,076,Herbaceous,0.20
205_115,076,Planted/Cultivated,0.01
205_115,076,Shrubland,0.69
205_116,076,Barren,0.05
205_116,076,Herbaceous,0.19
205_116,076,Shrubland,0.75
205_117,076,Barren,0.02
205_117,076,Developed,0.00
205_117,076,Forest,0.01
205_117,076,Herbaceous,0.19
205_117,076,Shrubland,0.78
205_118,076,Barren,0.04
205_118,076,Developed,0.02
205_118,076,Forest,0.12
205_118,076,Herbaceous,0.15
205_118,076,Shrubland,0.66
205_119,076,Barren,0.08
205_119,076,Developed,0.02
205_119,076,Forest,0.24
205_119,076,Herbaceous,0.11
205_119,076,Shrubland,0.55
205_120,076,Barren,0.02
205_120,076,Developed,0.02
205_120,076,Forest,0.35
205_120,076,Herbaceous,0.12
205_120,076,Shrubland,0.50
205_120,081,Barren,0.01
205_120,081,Developed,0.03
205_120,081,Forest,0.34
205_120,081,Herbaceous,0.07
205_120,081,Shrubland,0.54
205_120,081,Water,0.00
205_121,081,Barren,0.02
205_121,081,Developed,0.07
205_121,081,Forest,0.08
205_121,081,Herbaceous,0.11
205_121,081,Planted/Cultivated,0.00
205_121,081,Shrubland,0.71
205_122,081,Barren,0.02
205_122,081,Developed,0.04
205_122,081,Forest,0.12
205_122,081,Herbaceous,0.14
205_122,081,Planted/Cultivated,0.05
205_122,081,Shrubland,0.64
205_123,081,Barren,0.00
205_123,081,Developed,0.01
205_123,081,Forest,0.54
205_123,081,Herbaceous,0.03
205_123,081,Shrubland,0.42
205_124,081,Barren,0.01
205_124,081,Forest,0.46
205_124,081,Herbaceous,0.06
205_124,081,Shrubland,0.48
205_125,081,Barren,0.01
205_125,081,Developed,0.02
205_125,081,Forest,0.20
205_125,081,Herbaceous,0.12
205_125,081,Shrubland,0.65
205_126,081,Barren,0.03
205_126,081,Developed,0.04
205_126,081,Forest,0.00
205_126,081,Herbaceous,0.12
205_126,081,Shrubland,0.80
205_127,081,Barren,0.01
205_127,081,Developed,0.03
205_127,081,Herbaceous,0.08
205_127,081,Shrubland,0.88
205_127,083,Barren,0.06
205_127,083,Developed,0.02
205_127,083,Forest,0.00
205_127,083,Herbaceous,0.15
205_127,083,Shrubland,0.78
205_128,083,Barren,0.09
205_128,083,Developed,0.05
205_128,083,Forest,0.04
205_128,083,Herbaceous,0.26
205_128,083,Shrubland,0.55
205_128,083,Wetlands,0.00
205_129,083,Barren,0.05
205_129,083,Developed,0.02
205_129,083,Forest,0.11
205_129,083,Herbaceous,0.16
205_129,083,Shrubland,0.66
205_129,305,Barren,0.01
205_129,305,Developed,0.03
205_129,305,Forest,0.00
205_129,305,Herbaceous,0.32
205_129,305,Shrubland,0.64
205_130,083,Barren,0.04
205_130,083,Developed,0.03
205_130,083,Forest,0.20
205_130,083,Herbaceous,0.19
205_130,083,Shrubland,0.55
205_130,305,Barren,0.00
205_130,305,Developed,0.06
205_130,305,Forest,0.25
205_130,305,Herbaceous,0.12
205_130,305,Shrubland,0.56
205_131,083,Developed,0.01
205_131,083,Forest,0.44
205_131,083,Herbaceous,0.16
205_131,083,Shrubland,0.40
205_131,305,Developed,0.02
205_131,305,Forest,0.45
205_131,305,Herbaceous,0.08
205_131,305,Shrubland,0.45
205_132,305,Barren,0.00
205_132,305,Developed,0.03
205_132,305,Forest,0.38
205_132,305,Herbaceous,0.11
205_132,305,Shrubland,0.47
205_132,305,Wetlands,0.00
205_133,305,Barren,0.00
205_133,305,Developed,0.04
205_133,305,Forest,0.16
205_133,305,Herbaceous,0.17
205_133,305,Shrubland,0.62
205_133,305,Water,0.00
205_133,305,Wetlands,0.00
205_134,305,Developed,0.03
205_134,305,Forest,0.08
205_134,305,Herbaceous,0.29
205_134,305,Shrubland,0.60
205_134,305,Wetlands,0.00
205_135,305,Barren,0.00
205_135,305,Developed,0.02
205_135,305,Forest,0.05
205_135,305,Herbaceous,0.63
205_135,305,Shrubland,0.29
205_135,305,Water,0.01
205_136,305,Barren,0.00
205_136,305,Developed,0.03
205_136,305,Forest,0.01
205_136,305,Herbaceous,0.75
205_136,305,Planted/Cultivated,0.01
205_136,305,Shrubland,0.19
205_136,305,Water,0.01
205_136,306,Barren,0.04
205_136,306,Developed,0.07
205_136,306,Herbaceous,0.83
205_136,306,Shrubland,0.05
205_136,306,Water,0.01
205_137,305,Developed,0.02
205_137,305,Herbaceous,0.74
205_137,305,Planted/Cultivated,0.11
205_137,305,Shrubland,0.13
205_137,306,Barren,0.00
205_137,306,Developed,0.03
205_137,306,Herbaceous,0.84
205_137,306,Planted/Cultivated,0.02
205_137,306,Shrubland,0.11
205_137,306,Water,0.00
205_138,305,Herbaceous,0.82
205_138,305,Shrubland,0.18
205_138,306,Barren,0.00
205_138,306,Developed,0.02
205_138,306,Herbaceous,0.46
205_138,306,Planted/Cultivated,0.50
205_138,306,Shrubland,0.01
205_139,306,Barren,0.00
205_139,306,Developed,0.05
205_139,306,Herbaceous,0.04
205_139,306,Planted/Cultivated,0.91
205_139,306,Shrubland,0.00
205_140,306,Barren,0.00
205_140,306,Developed,0.06
205_140,306,Herbaceous,0.05
205_140,306,Planted/Cultivated,0.87
205_140,306,Shrubland,0.01
205_141,306,Barren,0.27
205_141,306,Developed,0.11
205_141,306,Herbaceous,0.30
205_141,306,Planted/Cultivated,0.27
205_141,306,Shrubland,0.05
205_142,306,Barren,0.46
205_142,306,Developed,0.27
205_142,306,Herbaceous,0.11
205_142,306,Planted/Cultivated,0.00
205_142,306,Shrubland,0.14
205_142,306,Water,0.01
205_142,306,Wetlands,0.00
205_143,306,Barren,0.43
205_143,306,Developed,0.33
205_143,306,Herbaceous,0.13
205_143,306,Shrubland,0.11
205_143,306,Water,0.00
205_144,306,Barren,0.59
205_144,306,Developed,0.14
205_144,306,Herbaceous,0.13
205_144,306,Planted/Cultivated,0.00
205_144,306,Shrubland,0.13
205_145,306,Barren,0.42
205_145,306,Developed,0.13
205_145,306,Herbaceous,0.13
205_145,306,Planted/Cultivated,0.22
205_145,306,Shrubland,0.10
205_146,306,Barren,0.09
205_146,306,Developed,0.08
205_146,306,Herbaceous,0.03
205_146,306,Planted/Cultivated,0.71
205_146,306,Shrubland,0.09
205_147,306,Barren,0.31
205_147,306,Developed,0.07
205_147,306,Herbaceous,0.04
205_147,306,Planted/Cultivated,0.38
205_147,306,Shrubland,0.20
205_148,306,Barren,0.48
205_148,306,Developed,0.07
205_148,306,Herbaceous,0.13
205_148,306,Planted/Cultivated,0.19
205_148,306,Shrubland,0.12
205_149,306,Barren,0.40
205_149,306,Developed,0.06
205_149,306,Herbaceous,0.01
205_149,306,Planted/Cultivated,0.00
205_149,306,Shrubland,0.53
205_150,306,Barren,0.06
205_150,306,Developed,0.06
205_150,306,Shrubland,0.88
205_150,307,Barren,0.17
205_150,307,Developed,0.08
205_150,307,Shrubland,0.75
205_151,306,Barren,0.00
205_151,306,Developed,0.08
205_151,306,Shrubland,0.92
205_151,307,Barren,0.04
205_151,307,Developed,0.12
205_151,307,Shrubland,0.84
205_152,307,Barren,0.01
205_152,307,Developed,0.04
205_152,307,Shrubland,0.94
205_153,307,Barren,0.03
205_153,307,Developed,0.03
205_153,307,Shrubland,0.94
205_153,308,Barren,0.07
205_153,308,Developed,0.06
205_153,308,Shrubland,0.87
205_154,306,Barren,0.04
205_154,306,Developed,0.09
205_154,306,Shrubland,0.86
205_154,307,Barren,0.16
205_154,307,Shrubland,0.84
205_154,308,Barren,0.04
205_154,308,Barren,0.05
205_154,308,Developed,0.06
205_154,308,Developed,0.11
205_154,308,Shrubland,0.89
205_154,308,Shrubland,0.84
205_155,306,Barren,0.01
205_155,306,Developed,0.08
205_155,306,Shrubland,0.91
205_155,308,Barren,0.01
205_155,308,Developed,0.06
205_155,308,Shrubland,0.93
205_156,306,Shrubland,1.00
205_156,308,Developed,0.01
205_156,308,Shrubland,0.99
205_156,309,Shrubland,1.00
205_156,310,Shrubland,1.00
205_157,308,Shrubland,1.00
205_157,309,Barren,0.00
205_157,309,Herbaceous,0.00
205_157,309,Shrubland,1.00
205_158,309,Barren,0.00
205_158,309,Shrubland,1.00
205_159,309,Barren,0.02
205_159,309,Developed,0.03
205_159,309,Shrubland,0.95
205_160,309,Barren,0.00
205_160,309,Shrubland,1.00
205_161,309,Barren,0.01
205_161,309,Developed,0.06
205_161,309,Forest,0.00
205_161,309,Herbaceous,0.03
205_161,309,Planted/Cultivated,0.05
205_161,309,Shrubland,0.83
205_161,309,Water,0.00
205_161,309,Wetlands,0.02
205_162,309,Developed,0.01
205_162,309,Shrubland,0.99
205_163,309,Barren,0.00
205_163,309,Shrubland,1.00
205_163,310,Barren,0.00
205_163,310,Shrubland,1.00
205_164,310,Barren,0.00
205_164,310,Developed,0.02
205_164,310,Shrubland,0.98
205_165,310,Barren,0.00
205_165,310,Developed,0.02
205_165,310,Shrubland,0.98
205_166,310,Herbaceous,0.00
205_166,310,Shrubland,1.00
205_167,310,Barren,0.00
205_167,310,Herbaceous,0.00
205_167,310,Shrubland,1.00
205_167,319,Shrubland,1.00
205_168,310,Shrubland,1.00
205_168,319,Shrubland,1.00
205_169,310,Developed,0.00
205_169,310,Shrubland,1.00
205_170,310,Developed,0.01
205_170,310,Shrubland,0.99
205_171,310,Shrubland,1.00
205_172,310,Shrubland,1.00
205_173,310,Shrubland,1.00
205_173,312,Shrubland,1.00
205_173,314,Shrubland,1.00
205_173,319,Shrubland,1.00
205_174,310,Shrubland,1.00
205_174,312,Shrubland,1.00
205_174,314,Barren,0.00
205_174,314,Developed,0.00
205_174,314,Forest,0.00
205_174,314,Shrubland,0.99
205_174,319,Shrubland,1.00
205_175,314,Barren,0.00
205_175,314,Developed,0.02
205_175,314,Herbaceous,0.00
205_175,314,Shrubland,0.98
205_176,314,Barren,0.00
205_176,314,Developed,0.00
205_176,314,Shrubland,0.99
205_176,319,Developed,0.00
205_176,319,Shrubland,1.00
205_177,314,Herbaceous,0.00
205_177,314,Shrubland,1.00
205_177,319,Shrubland,1.00
205_178,314,Shrubland,1.00
205_178,321,Shrubland,1.00
205_179,314,Barren,0.00
205_179,314,Shrubland,1.00
205_179,321,Shrubland,1.00
205_180,314,Barren,0.01
205_180,314,Shrubland,0.99
205_180,321,Shrubland,1.00
205_181,314,Barren,0.00
205_181,314,Shrubland,1.00
205_182,314,Barren,0.01
205_182,314,Shrubland,0.99
205_183,314,Barren,0.14
205_183,314,Shrubland,0.86
205_183,324,Barren,0.38
205_183,324,Shrubland,0.62
205_184,324,Barren,0.56
205_184,324,Herbaceous,0.00
205_184,324,Shrubland,0.44
205_185,318,Shrubland,1.00
205_185,324,Barren,0.19
205_185,324,Shrubland,0.81
205_186,318,Shrubland,1.00
205_186,324,Barren,0.00
205_186,324,Shrubland,1.00
205_187,318,Barren,0.02
205_187,318,Shrubland,0.98
205_187,324,Barren,0.01
205_187,324,Shrubland,0.99
205_188,318,Barren,0.07
205_188,318,Shrubland,0.93
205_188,328,Barren,0.02
205_188,328,Shrubland,0.98
205_189,318,Shrubland,1.00
205_189,328,Barren,0.00
205_189,328,Shrubland,1.00
205_190,318,Shrubland,1.00
205_190,328,Barren,0.00
205_190,328,Shrubland,1.00
205_191,328,Barren,0.00
205_191,328,Developed,0.01
205_191,328,Shrubland,0.99
205_192,328,Barren,0.00
205_192,328,Developed,0.01
205_192,328,Shrubland,0.98
205_193,328,Barren,0.02
205_193,328,Shrubland,0.98
205_194,328,Barren,0.04
205_194,328,Shrubland,0.96
205_195,328,Barren,0.01
205_195,328,Shrubland,0.99
205_196,328,Barren,0.00
205_196,328,Shrubland,1.00
205_197,328,Shrubland,1.00
205_198,328,Barren,0.00
205_198,328,Shrubland,1.00
205_199,328,Barren,0.12
205_199,328,Developed,0.02
205_199,328,Shrubland,0.86
20_52,004,Barren,0.03
20_52,004,Developed,0.02
20_52,004,Forest,0.70
20_52,004,Herbaceous,0.04
20_52,004,Shrubland,0.21
20_52,136,Developed,0.13
20_52,136,Forest,0.78
20_52,136,Herbaceous,0.03
20_52,136,Shrubland,0.06
20_52,136,Wetlands,0.00
205_200,328,Barren,0.07
205_200,328,Developed,0.00
205_200,328,Shrubland,0.93
205_201,328,Barren,0.02
205_201,328,Shrubland,0.98
205_201,329,Barren,0.04
205_201,329,Shrubland,0.96
205_202,328,Shrubland,1.00
205_202,329,Shrubland,1.00
205_203,329,Barren,0.00
205_203,329,Shrubland,1.00
205_204,329,Barren,0.00
205_204,329,Shrubland,1.00
205_205,329,Shrubland,1.00
205_206,329,Barren,0.00
205_206,329,Developed,0.01
205_206,329,Shrubland,0.99
205_207,329,Barren,0.21
205_207,329,Developed,0.01
205_207,329,Shrubland,0.78
205_208,329,Barren,0.46
205_208,329,Shrubland,0.54
205_209,329,Barren,0.02
205_209,329,Shrubland,0.98
205_210,329,Shrubland,1.00
205_211,329,Shrubland,1.00
205_212,329,Shrubland,1.00
205_212,332,Shrubland,1.00
205_213,332,Barren,0.00
205_213,332,Herbaceous,0.00
205_213,332,Shrubland,1.00
205_214,332,Barren,0.00
205_214,332,Shrubland,1.00
205_215,332,Barren,0.00
205_215,332,Shrubland,1.00
205_216,332,Shrubland,1.00
205_217,332,Barren,0.00
205_217,332,Shrubland,1.00
205_218,332,Barren,0.02
205_218,332,Shrubland,0.98
205_218,341,Barren,0.04
205_218,341,Shrubland,0.96
205_219,341,Barren,0.03
205_219,341,Shrubland,0.97
205_220,341,Shrubland,1.00
205_221,341,Shrubland,1.00
205_222,341,Barren,0.00
205_222,341,Shrubland,1.00
205_223,340,Barren,0.05
205_223,340,Developed,0.07
205_223,340,Shrubland,0.89
205_223,341,Barren,0.00
205_223,341,Developed,0.03
205_223,341,Shrubland,0.97
205_224,340,Barren,0.07
205_224,340,Shrubland,0.93
205_224,341,Barren,0.01
205_224,341,Developed,0.00
205_224,341,Shrubland,0.99
205_225,340,Shrubland,1.00
205_225,341,Barren,0.08
205_225,341,Shrubland,0.92
205_226,341,Barren,0.23
205_226,341,Shrubland,0.77
205_227,341,Barren,0.04
205_227,341,Shrubland,0.96
205_228,341,Barren,0.08
205_228,341,Forest,0.00
205_228,341,Shrubland,0.77
205_228,341,Water,0.11
205_228,341,Wetlands,0.04
205_228,no data,Barren,0.01
205_228,no data,Forest,0.00
205_228,no data,Shrubland,0.62
205_228,no data,Water,0.17
205_228,no data,Wetlands,0.20
20_53,004,Barren,0.05
20_53,004,Developed,0.02
20_53,004,Forest,0.83
20_53,004,Herbaceous,0.00
20_53,004,Shrubland,0.10
20_53,136,Barren,0.02
20_53,136,Developed,0.05
20_53,136,Forest,0.85
20_53,136,Herbaceous,0.00
20_53,136,Shrubland,0.08
20_54,004,Barren,0.95
20_54,004,Forest,0.02
20_54,004,Shrubland,0.01
20_54,004,Water,0.02
20_54,136,Barren,0.76
20_54,136,Forest,0.16
20_54,136,Herbaceous,0.00
20_54,136,Shrubland,0.04
20_54,136,Water,0.04
20_55,136,Barren,0.84
20_55,136,Forest,0.07
20_55,136,Shrubland,0.04
20_55,136,Water,0.04
20_56,136,Barren,0.10
20_56,136,Forest,0.74
20_56,136,Herbaceous,0.03
20_56,136,Shrubland,0.13
20_57,136,Barren,0.00
20_57,136,Forest,0.91
20_57,136,Herbaceous,0.03
20_57,136,Shrubland,0.06
20_58,136,Developed,0.03
20_58,136,Forest,0.82
20_58,136,Herbaceous,0.07
20_58,136,Shrubland,0.09
20_58,136,Wetlands,0.00
205_86,"",Water,1.00
205_86,073,Barren,0.19
205_86,073,Developed,0.19
205_86,073,Forest,0.00
205_86,073,Herbaceous,0.36
205_86,073,Shrubland,0.22
205_86,073,Water,0.03
205_86,073,Wetlands,0.01
205_86,no data,Barren,0.00
205_86,no data,Shrubland,0.00
205_86,no data,Water,1.00
205_87,073,Barren,0.00
205_87,073,Developed,0.22
205_87,073,Forest,0.03
205_87,073,Herbaceous,0.10
205_87,073,Shrubland,0.65
205_87,073,Water,0.00
205_87,073,Wetlands,0.00
205_87,no data,Water,1.00
205_88,073,Barren,0.00
205_88,073,Developed,0.41
205_88,073,Forest,0.13
205_88,073,Herbaceous,0.09
205_88,073,Planted/Cultivated,0.01
205_88,073,Shrubland,0.35
205_88,073,Wetlands,0.01
205_88,074,Barren,0.02
205_88,074,Developed,0.63
205_88,074,Forest,0.06
205_88,074,Herbaceous,0.11
205_88,074,Shrubland,0.19
205_89,073,Developed,0.38
205_89,073,Forest,0.19
205_89,073,Shrubland,0.40
205_89,073,Wetlands,0.03
205_89,074,Barren,0.00
205_89,074,Developed,0.19
205_89,074,Forest,0.13
205_89,074,Herbaceous,0.15
205_89,074,Planted/Cultivated,0.01
205_89,074,Shrubland,0.52
205_89,074,Water,0.00
205_89,074,Wetlands,0.01
20_59,136,Barren,0.00
20_59,136,Forest,0.93
20_59,136,Herbaceous,0.03
20_59,136,Shrubland,0.04
205_90,073,Developed,0.03
205_90,073,Forest,0.10
205_90,073,Herbaceous,0.41
205_90,073,Shrubland,0.45
205_90,074,Developed,0.07
205_90,074,Forest,0.08
205_90,074,Herbaceous,0.22
205_90,074,Planted/Cultivated,0.07
205_90,074,Shrubland,0.55
205_90,074,Water,0.00
205_90,074,Wetlands,0.00
205_91,073,Developed,0.02
205_91,073,Forest,0.22
205_91,073,Herbaceous,0.19
205_91,073,Planted/Cultivated,0.13
205_91,073,Shrubland,0.43
205_91,073,Wetlands,0.00
205_91,074,Developed,0.04
205_91,074,Forest,0.12
205_91,074,Herbaceous,0.08
205_91,074,Shrubland,0.76
205_92,073,Barren,0.00
